COD_EST,FECHA,T_MED,LLUVIA
AL008,2010-10-13T00:00:00,13.32708,0.2
AL008,2010-10-14T00:00:00,14.475,0.1
AL008,2010-10-15T00:00:00,14.07542,0
AL008,2010-10-16T00:00:00,13.70417,0
AL008,2010-10-17T00:00:00,12.14646,0
AL008,2010-10-18T00:00:00,10.76871,0
AL008,2010-10-19T00:00:00,10.08233,0
AL008,2010-10-20T00:00:00,10.89262,0.1
AL008,2010-10-21T00:00:00,8.960792,0.1
AL008,2010-10-22T00:00:00,10.50229,0.1
AL008,2010-10-23T00:00:00,11.90437,0.1
AL008,2010-10-24T00:00:00,12.93279,0.2
AL008,2010-10-25T00:00:00,13.75542,0
AL008,2010-10-26T00:00:00,9.600332,0
AL008,2010-10-27T00:00:00,11.68379,0
AL008,2010-10-28T00:00:00,11.78242,0
AL008,2010-10-29T00:00:00,13.97591,0
AL008,2010-10-30T00:00:00,9.951373,1.4
AL008,2010-10-31T00:00:00,9.704375,11.5
AL008,2010-11-01T00:00:00,8.835333,0
AL008,2010-11-02T00:00:00,10.01921,0
AL008,2010-11-03T00:00:00,11.43892,0
AL008,2010-11-04T00:00:00,10.32917,0
AL008,2010-11-05T00:00:00,9.510916,0.1
AL008,2010-11-06T00:00:00,10.95767,0.1
AL008,2010-11-07T00:00:00,10.64867,0
AL008,2010-11-08T00:00:00,8.733874,0
AL008,2010-11-09T00:00:00,9.31971,6.6
AL008,2010-11-10T00:00:00,6.624792,0
AL008,2010-11-11T00:00:00,7.909458,0
AL008,2010-11-12T00:00:00,11.0165,0
AL008,2010-11-13T00:00:00,13.30625,0
AL008,2010-11-14T00:00:00,10.03908,0
AL008,2010-11-15T00:00:00,6.635584,0
AL008,2010-11-16T00:00:00,6.749083,0
AL008,2010-11-17T00:00:00,7.891875,0
AL008,2010-11-18T00:00:00,5.660582,0
AL008,2010-11-19T00:00:00,5.570917,0
AL008,2010-11-20T00:00:00,8.587456,0
AL008,2010-11-21T00:00:00,5.114,0.6
AL008,2010-11-22T00:00:00,4.89,0.1
AL008,2010-11-23T00:00:00,5.989667,0
AL008,2010-11-24T00:00:00,9.918168,7.3
AL008,2010-11-25T00:00:00,10.91167,0
AL008,2010-11-26T00:00:00,5.760167,0.9
AL008,2010-11-27T00:00:00,3.660041,17.5
AL008,2010-11-28T00:00:00,4.299833,3
AL008,2010-11-29T00:00:00,1.787334,10.6
AL008,2010-11-30T00:00:00,6.062418,3.8
AL008,2010-12-01T00:00:00,4.141792,0.8
AL008,2010-12-02T00:00:00,3.513708,1.6
AL008,2010-12-03T00:00:00,0.4447918,0.1
AL008,2010-12-04T00:00:00,0.2616666,0
AL008,2010-12-05T00:00:00,7.031583,0
AL008,2010-12-06T00:00:00,12.32041,4.8
AL008,2010-12-07T00:00:00,12.60875,0.6
AL008,2010-12-08T00:00:00,13.38792,0.1
AL008,2010-12-09T00:00:00,13.88417,0
AL008,2010-12-10T00:00:00,8.375958,0.1
AL008,2010-12-11T00:00:00,7.7565,0.1
AL008,2010-12-12T00:00:00,10.39558,0
AL008,2010-12-13T00:00:00,8.623876,0
AL008,2010-12-14T00:00:00,8.487872,0
AL008,2010-12-15T00:00:00,3.461834,0
AL008,2010-12-16T00:00:00,-0.5850833,0
AL008,2010-12-17T00:00:00,4.363708,0
AL008,2010-12-18T00:00:00,7.273251,10.8
AL008,2010-12-19T00:00:00,8.275792,5.9
AL008,2010-12-20T00:00:00,5.64825,0
AL008,2010-12-21T00:00:00,8.659,5.3
AL008,2010-12-22T00:00:00,7.833708,3.5
AL008,2010-12-23T00:00:00,4.615749,2.3
AL008,2010-12-24T00:00:00,0.8109166,0
AL008,2010-12-25T00:00:00,1.889542,0
AL008,2010-12-26T00:00:00,1.916917,0
AL008,2010-12-27T00:00:00,4.951751,0
AL008,2010-12-28T00:00:00,5.897958,0
AL008,2010-12-29T00:00:00,5.771334,0
AL008,2010-12-30T00:00:00,4.555,0
AL008,2010-12-31T00:00:00,6.74725,8.3
AL008,2011-01-01T00:00:00,7.495375,0.8
AL008,2011-01-02T00:00:00,6.917625,0
AL008,2011-01-03T00:00:00,5.691792,0.1
AL008,2011-01-04T00:00:00,6.808541,0
AL008,2011-01-05T00:00:00,8.453042,0
AL008,2011-01-06T00:00:00,9.879166,0
AL008,2011-01-07T00:00:00,8.978792,0
AL008,2011-01-08T00:00:00,9.405708,0
AL008,2011-01-09T00:00:00,6.828583,0
AL008,2011-01-10T00:00:00,5.045541,0
AL008,2011-01-11T00:00:00,7.317293,0
AL008,2011-01-12T00:00:00,7.834419,0
AL008,2011-01-13T00:00:00,7.506667,0.1
AL008,2011-01-14T00:00:00,8.724708,0.1
AL008,2011-01-15T00:00:00,7.2055,0
AL008,2011-01-16T00:00:00,7.479375,0.1
AL008,2011-01-17T00:00:00,8.625875,0
AL008,2011-01-18T00:00:00,4.838916,0
AL008,2011-01-19T00:00:00,5.160374,0
AL008,2011-01-20T00:00:00,4.720376,1.8
AL008,2011-01-21T00:00:00,2.474208,0.3
AL008,2011-01-22T00:00:00,-1.179125,0
AL008,2011-01-23T00:00:00,-1.613083,0
AL008,2011-01-24T00:00:00,1.804167E-02,0
AL008,2011-01-25T00:00:00,1.591667,1.5
AL008,2011-01-26T00:00:00,2.244875,7.2
AL008,2011-01-27T00:00:00,2.340792,12.2
AL008,2011-01-28T00:00:00,4.346083,0.3
AL008,2011-01-29T00:00:00,3.784834,0
AL008,2011-01-30T00:00:00,3.219291,0
AL008,2011-01-31T00:00:00,1.247042,0.5
AL008,2011-02-01T00:00:00,1.578292,0
AL008,2011-02-02T00:00:00,2.941333,0
AL008,2011-02-03T00:00:00,4.41275,0
AL008,2011-02-04T00:00:00,5.772751,0
AL008,2011-02-05T00:00:00,5.988625,0
AL008,2011-02-06T00:00:00,6.738375,0
AL008,2011-02-07T00:00:00,5.733667,0
AL008,2011-02-08T00:00:00,5.504917,0.1
AL008,2011-02-09T00:00:00,5.851792,0.1
AL008,2011-02-10T00:00:00,4.92575,0.1
AL008,2011-02-11T00:00:00,6.061249,0
AL008,2011-02-12T00:00:00,7.140917,0
AL008,2011-02-13T00:00:00,7.352584,0.9
AL008,2011-02-14T00:00:00,4.150375,2.7
AL008,2011-02-15T00:00:00,4.974333,6.7
AL008,2011-02-16T00:00:00,4.317584,0.9
AL008,2011-02-17T00:00:00,2.937,12
AL008,2011-02-18T00:00:00,5.682333,0.5
AL008,2011-02-19T00:00:00,6.462292,0
AL008,2011-02-20T00:00:00,8.201626,1.3
AL008,2011-02-21T00:00:00,7.966668,0
AL008,2011-02-22T00:00:00,8.486583,0
AL008,2011-02-23T00:00:00,9.963834,0
AL008,2011-02-24T00:00:00,10.23904,0
AL008,2011-02-25T00:00:00,10.17192,0
AL008,2011-02-26T00:00:00,13.55958,0
AL008,2011-02-27T00:00:00,8.536625,0.8
AL008,2011-02-28T00:00:00,3.912999,0
AL008,2011-03-01T00:00:00,2.066083,0
AL008,2011-03-02T00:00:00,2.728709,0
AL008,2011-03-03T00:00:00,2.062875,1
AL008,2011-03-04T00:00:00,2.450167,2.3
AL008,2011-03-05T00:00:00,3.705209,1.3
AL008,2011-03-06T00:00:00,4.881709,0
AL008,2011-03-07T00:00:00,5.671291,0
AL008,2011-03-08T00:00:00,5.568375,0
AL008,2011-03-09T00:00:00,4.729042,2.4
AL008,2011-03-10T00:00:00,4.206499,2.4
AL008,2011-03-11T00:00:00,4.739792,6.6
AL008,2011-03-12T00:00:00,7.927167,2.8
AL008,2011-03-13T00:00:00,8.654333,0
AL008,2011-03-14T00:00:00,8.311707,10.9
AL008,2011-03-15T00:00:00,7.202125,0.6
AL008,2011-03-16T00:00:00,6.35225,0
AL008,2011-03-17T00:00:00,9.05046,0
AL008,2011-03-18T00:00:00,10.5175,0
AL008,2011-03-19T00:00:00,11.95362,0
AL008,2011-03-20T00:00:00,9.385416,0
AL008,2011-03-21T00:00:00,5.911334,0
AL008,2011-03-22T00:00:00,4.44375,0
AL008,2011-03-23T00:00:00,5.965708,6.6
AL008,2011-03-24T00:00:00,7.708042,1.3
AL008,2011-03-25T00:00:00,9.166167,0
AL008,2011-03-26T00:00:00,11.23658,0
AL008,2011-03-27T00:00:00,10.462,0
AL008,2011-03-28T00:00:00,10.59604,0
AL008,2011-03-29T00:00:00,10.38208,0
AL008,2011-03-30T00:00:00,12.11429,0
AL008,2011-03-31T00:00:00,12.83941,0
AL008,2011-04-01T00:00:00,12.16883,0
AL008,2011-04-02T00:00:00,14.86217,0
AL008,2011-04-03T00:00:00,15.51,0
AL008,2011-04-04T00:00:00,13.04708,0
AL008,2011-04-05T00:00:00,11.07633,0
AL008,2011-04-06T00:00:00,13.65625,0
AL008,2011-04-07T00:00:00,13.6555,0
AL008,2011-04-08T00:00:00,16.09029,0
AL008,2011-04-09T00:00:00,20.15875,0
AL008,2011-04-10T00:00:00,17.20042,0
AL008,2011-04-11T00:00:00,12.62337,0
AL008,2011-04-12T00:00:00,11.808,0
AL008,2011-04-13T00:00:00,13.30117,0
AL008,2011-04-14T00:00:00,15.46246,0
AL008,2011-04-15T00:00:00,12.21971,0.3
AL008,2011-04-16T00:00:00,9.610374,0.6
AL008,2011-04-17T00:00:00,8.951457,0.1
AL008,2011-04-18T00:00:00,9.539999,0.1
AL008,2011-04-19T00:00:00,11.05762,0.1
AL008,2011-04-20T00:00:00,12.20346,0
AL008,2011-04-21T00:00:00,10.39158,6
AL008,2011-04-22T00:00:00,9.251332,0
AL008,2011-04-23T00:00:00,9.38175,1.8
AL008,2011-04-24T00:00:00,9.677709,1.2
AL008,2011-04-25T00:00:00,10.47958,1.2
AL008,2011-04-26T00:00:00,11.8425,7.8
AL008,2011-04-27T00:00:00,12.43575,0
AL008,2011-04-28T00:00:00,13.02138,0
AL008,2011-04-29T00:00:00,9.197247,8.400001
AL008,2011-04-30T00:00:00,9.660459,13.6
AL008,2011-05-01T00:00:00,10.14821,0.3
AL008,2011-05-02T00:00:00,10.25791,14.9
AL008,2011-05-03T00:00:00,12.81917,1.1
AL008,2011-05-04T00:00:00,13.38542,0.8
AL008,2011-05-05T00:00:00,13.98933,0.1
AL008,2011-05-06T00:00:00,13.94083,0.1
AL008,2011-05-07T00:00:00,12.65792,7.6
AL008,2011-05-08T00:00:00,14.03233,0
AL008,2011-05-09T00:00:00,15.37296,0
AL008,2011-05-10T00:00:00,13.80163,0
AL008,2011-05-11T00:00:00,14.55637,0
AL008,2011-05-12T00:00:00,14.61833,0.1
AL008,2011-05-13T00:00:00,15.12,0.1
AL008,2011-05-14T00:00:00,18.2975,0
AL008,2011-05-15T00:00:00,12.81583,0.4
AL008,2011-05-16T00:00:00,12.45625,0
AL008,2011-05-17T00:00:00,13.70292,0
AL008,2011-05-18T00:00:00,11.39917,0.3
AL008,2011-05-19T00:00:00,12.10875,0.7
AL008,2011-05-20T00:00:00,12.67708,0
AL008,2011-05-21T00:00:00,15.02667,0
AL008,2011-05-22T00:00:00,15.98683,0
AL008,2011-05-23T00:00:00,16.22079,0
AL008,2011-05-24T00:00:00,17.6525,0
AL008,2011-05-25T00:00:00,17.45833,0
AL008,2011-05-26T00:00:00,18.62708,0
AL008,2011-05-27T00:00:00,18.27542,0
AL008,2011-05-28T00:00:00,17.70667,0.5
AL008,2011-05-29T00:00:00,18.29459,0.1
AL008,2011-05-30T00:00:00,17.45708,3.6
AL008,2011-05-31T00:00:00,16.56708,0.4
AL008,2011-06-01T00:00:00,14.11708,14.8
AL008,2011-06-02T00:00:00,12.63792,1.4
AL008,2011-06-03T00:00:00,12.395,0
AL008,2011-06-04T00:00:00,13.25042,0
AL008,2011-06-05T00:00:00,15.11958,0
AL008,2011-06-06T00:00:00,13.74125,5.5
AL008,2011-06-07T00:00:00,14.12375,0
AL008,2011-06-08T00:00:00,15.57167,0
AL008,2011-06-09T00:00:00,17.37583,0
AL008,2011-06-10T00:00:00,18.59917,0
AL008,2011-06-11T00:00:00,17.66042,0
AL008,2011-06-12T00:00:00,19.62,0
AL008,2011-06-13T00:00:00,22.08792,0
AL008,2011-06-14T00:00:00,21.71126,0
AL008,2011-06-15T00:00:00,22.22459,0
AL008,2011-06-16T00:00:00,24.32375,0
AL008,2011-06-17T00:00:00,25.55375,0
AL008,2011-06-18T00:00:00,23.50667,0
AL008,2011-06-19T00:00:00,21.65917,0
AL008,2011-06-20T00:00:00,21.78417,0.1
AL008,2011-06-21T00:00:00,22.50916,0
AL008,2011-06-22T00:00:00,23.63167,0
AL008,2011-06-23T00:00:00,23.81292,0
AL008,2011-06-24T00:00:00,21.1675,0
AL008,2011-06-25T00:00:00,21.8825,0
AL008,2011-06-26T00:00:00,22.71208,0
AL008,2011-06-27T00:00:00,23.21083,0
AL008,2011-06-28T00:00:00,26.82167,0
AL008,2011-06-29T00:00:00,26.10375,0
AL008,2011-06-30T00:00:00,22.16458,0
AL008,2011-07-01T00:00:00,21.45875,2.1
AL008,2011-07-02T00:00:00,26.11708,0
AL008,2011-07-03T00:00:00,24.38041,0
AL008,2011-07-04T00:00:00,20.86375,0
AL008,2011-07-05T00:00:00,22.99459,0
AL008,2011-07-06T00:00:00,26.58833,0
AL008,2011-07-07T00:00:00,25.73333,0
AL008,2011-07-08T00:00:00,23.62416,0
AL008,2011-07-09T00:00:00,23.84458,0
AL008,2011-07-10T00:00:00,24.60292,0
AL008,2011-07-11T00:00:00,24.43458,0
AL008,2011-07-12T00:00:00,28.09334,0
AL008,2011-07-13T00:00:00,22.13667,0
AL008,2011-07-14T00:00:00,19.50916,0
AL008,2011-07-15T00:00:00,20.0925,0
AL008,2011-07-16T00:00:00,22.79584,0.1
AL008,2011-07-17T00:00:00,25.13167,0
AL008,2011-07-18T00:00:00,21.49458,0
AL008,2011-07-19T00:00:00,22.01,0
AL008,2011-07-20T00:00:00,20.71708,0
AL008,2011-07-21T00:00:00,22.2475,0
AL008,2011-07-22T00:00:00,20.35625,0
AL008,2011-07-23T00:00:00,20.85334,0
AL008,2011-07-24T00:00:00,22.18542,0
AL008,2011-07-25T00:00:00,21.13167,0
AL008,2011-07-26T00:00:00,23.56833,0
AL008,2011-07-27T00:00:00,23.18542,0
AL008,2011-07-28T00:00:00,21.83125,0
AL008,2011-07-29T00:00:00,23.86,0
AL008,2011-07-30T00:00:00,24.26958,0
AL008,2011-07-31T00:00:00,23.39333,0
AL008,2011-08-01T00:00:00,22.15333,0
AL008,2011-08-02T00:00:00,22.38375,0
AL008,2011-08-03T00:00:00,23.76583,0
AL008,2011-08-04T00:00:00,22.78583,0
AL008,2011-08-05T00:00:00,24.78416,0
AL008,2011-08-06T00:00:00,26.11375,0
AL008,2011-08-07T00:00:00,27.71208,0
AL008,2011-08-08T00:00:00,26.18166,0
AL008,2011-08-09T00:00:00,21.94958,0
AL008,2011-08-10T00:00:00,19.95709,0
AL008,2011-08-11T00:00:00,21.74042,0
AL008,2011-08-12T00:00:00,23.575,0
AL008,2011-08-13T00:00:00,23.08708,0
AL008,2011-08-14T00:00:00,24.74333,0
AL008,2011-08-15T00:00:00,25.86084,0
AL008,2011-08-16T00:00:00,23.92,0
AL008,2011-08-17T00:00:00,24.35292,0
AL008,2011-08-18T00:00:00,24.60666,0
AL008,2011-08-19T00:00:00,24.32125,0
AL008,2011-08-20T00:00:00,24.50167,0
AL008,2011-08-21T00:00:00,24.14667,0
AL008,2011-08-22T00:00:00,24.03625,0
AL008,2011-08-23T00:00:00,23.98833,0
AL008,2011-08-24T00:00:00,25.62833,0
AL008,2011-08-25T00:00:00,25.23958,0
AL008,2011-08-26T00:00:00,22.43125,0
AL008,2011-08-27T00:00:00,20.4275,0
AL008,2011-08-28T00:00:00,21.00792,0
AL008,2011-08-29T00:00:00,21.72458,2.5
AL008,2011-08-30T00:00:00,22.20792,0
AL008,2011-08-31T00:00:00,22.725,0
AL008,2011-09-01T00:00:00,22.21333,0
AL008,2011-09-02T00:00:00,16.205,7.599999
AL008,2011-09-03T00:00:00,15.97917,0
AL008,2011-09-04T00:00:00,19.03917,0
AL008,2011-09-05T00:00:00,20.10584,0
AL008,2011-09-06T00:00:00,19.19584,0
AL008,2011-09-07T00:00:00,21.14667,0
AL008,2011-09-08T00:00:00,21.65334,0
AL008,2011-09-09T00:00:00,20.80875,0
AL008,2011-09-10T00:00:00,20.725,0
AL008,2011-09-11T00:00:00,22.92708,0
AL008,2011-09-12T00:00:00,21.60417,0
AL008,2011-09-13T00:00:00,19.79792,0
AL008,2011-09-14T00:00:00,18.93875,0
AL008,2011-09-15T00:00:00,18.79208,0
AL008,2011-09-16T00:00:00,19.7725,0
AL008,2011-09-17T00:00:00,22.17959,0
AL008,2011-09-18T00:00:00,22.1375,0
AL008,2011-09-19T00:00:00,18.02167,0
AL008,2011-09-20T00:00:00,16.51209,0
AL008,2011-09-21T00:00:00,17.19667,0
AL008,2011-09-22T00:00:00,18.94209,0
AL008,2011-09-23T00:00:00,15.87875,4.1
AL008,2011-09-24T00:00:00,17.29292,0
AL008,2011-09-25T00:00:00,16.46875,0
AL008,2011-09-26T00:00:00,16.61959,0.1
AL008,2011-09-27T00:00:00,16.51875,0.1
AL008,2011-09-28T00:00:00,16.39417,0.1
AL008,2011-09-29T00:00:00,16.66542,0
AL008,2011-09-30T00:00:00,16.29292,0.1
AL008,2011-10-01T00:00:00,15.98833,0.1
AL008,2011-10-02T00:00:00,16.59083,0.1
AL008,2011-10-03T00:00:00,16.80375,0.1
AL008,2011-10-04T00:00:00,15.95708,0.2
AL008,2011-10-05T00:00:00,15.31909,0
AL008,2011-10-06T00:00:00,17.17579,0
AL008,2011-10-07T00:00:00,19.39375,0
AL008,2011-10-08T00:00:00,13.02296,0
AL008,2011-10-09T00:00:00,13.13729,0
AL008,2011-10-10T00:00:00,14.29596,0.1
AL008,2011-10-11T00:00:00,16.84816,0
AL008,2011-10-12T00:00:00,18.48042,0
AL008,2011-10-13T00:00:00,17.53125,0
AL008,2011-10-14T00:00:00,17.67375,0
AL008,2011-10-15T00:00:00,15.69167,0
AL008,2011-10-16T00:00:00,13.56,0.1
AL008,2011-10-17T00:00:00,11.91783,0
AL008,2011-10-18T00:00:00,11.90492,0
AL008,2011-10-19T00:00:00,13.17587,0
AL008,2011-10-20T00:00:00,13.7525,0
AL008,2011-10-21T00:00:00,13.6825,0
AL008,2011-10-22T00:00:00,11.87792,1.1
AL008,2011-10-23T00:00:00,12.74583,0.1
AL008,2011-10-24T00:00:00,10.98021,3.6
AL008,2011-10-25T00:00:00,10.2165,0
AL008,2011-10-26T00:00:00,9.666208,0
AL008,2011-10-27T00:00:00,10.19896,2.8
AL008,2011-10-28T00:00:00,11.90833,0.2
AL008,2011-10-29T00:00:00,13.15583,0
AL008,2011-10-30T00:00:00,14.16375,0.1
AL008,2011-10-31T00:00:00,13.31458,0.1
AL008,2011-11-01T00:00:00,12.93471,0.2
AL008,2011-11-02T00:00:00,10.77996,0.2
AL008,2011-11-03T00:00:00,11.79042,4.9
AL008,2011-11-04T00:00:00,8.397332,5.599999
AL008,2011-11-05T00:00:00,6.749416,0.2
AL008,2011-11-06T00:00:00,7.837666,0
AL008,2011-11-07T00:00:00,8.092124,0.1
AL008,2011-11-08T00:00:00,9.528333,0
AL008,2011-11-09T00:00:00,10.14767,0.1
AL008,2011-11-10T00:00:00,10.72721,0
AL008,2011-11-11T00:00:00,12.05513,0
AL008,2011-11-12T00:00:00,11.548,0
AL008,2011-11-13T00:00:00,11.595,0
AL008,2011-11-14T00:00:00,10.7375,3.6
AL008,2011-11-15T00:00:00,8.774833,0.1
AL008,2011-11-16T00:00:00,8.61575,0
AL008,2011-11-17T00:00:00,7.674708,0.1
AL008,2011-11-18T00:00:00,9.119167,4
AL008,2011-11-19T00:00:00,9.463832,1.9
AL008,2011-11-20T00:00:00,9.678334,8.3
AL008,2011-11-21T00:00:00,9.042957,2
AL008,2011-11-22T00:00:00,8.216499,0
AL008,2011-11-23T00:00:00,7.327917,0.4
AL008,2011-11-24T00:00:00,8.068833,1.9
AL008,2011-11-25T00:00:00,8.289124,0
AL008,2011-11-26T00:00:00,5.7295,0.2
AL008,2011-11-27T00:00:00,5.207626,0
AL008,2011-11-28T00:00:00,7.217959,0
AL008,2011-11-29T00:00:00,8.729541,0
AL008,2011-11-30T00:00:00,6.733791,0.3
AL008,2011-12-01T00:00:00,6.344542,0.2
AL008,2011-12-02T00:00:00,6.120708,0.6
AL008,2011-12-03T00:00:00,5.706043,3.7
AL008,2011-12-04T00:00:00,6.4045,0.2
AL008,2011-12-05T00:00:00,6.604084,0
AL008,2011-12-06T00:00:00,7.189542,0
AL008,2011-12-07T00:00:00,7.316791,0.3
AL008,2011-12-08T00:00:00,7.216707,0
AL008,2011-12-09T00:00:00,6.538875,0
AL008,2011-12-10T00:00:00,6.812958,0
AL008,2011-12-11T00:00:00,6.341542,0.1
AL008,2011-12-12T00:00:00,6.574791,0
AL008,2011-12-13T00:00:00,6.368959,0
AL008,2011-12-14T00:00:00,8.804126,0
AL008,2011-12-15T00:00:00,7.310292,0
AL008,2011-12-16T00:00:00,6.736834,0
AL008,2011-12-17T00:00:00,6.419916,0
AL008,2011-12-18T00:00:00,3.368167,0
AL008,2011-12-19T00:00:00,2.292583,0
AL008,2011-12-20T00:00:00,4.675458,0
AL008,2011-12-21T00:00:00,9.491166,0
AL008,2011-12-22T00:00:00,10.60554,0
AL008,2011-12-23T00:00:00,10.25254,0
AL008,2011-12-24T00:00:00,7.563208,0
AL008,2011-12-25T00:00:00,5.03775,0
AL008,2011-12-26T00:00:00,5.384999,0.2
AL008,2011-12-27T00:00:00,4.814501,0
AL008,2011-12-28T00:00:00,6.159333,0
AL008,2011-12-29T00:00:00,5.132084,0
AL008,2011-12-30T00:00:00,4.245125,0
AL008,2011-12-31T00:00:00,8.334376,0
AL008,2012-01-01T00:00:00,10.14375,0
AL008,2012-01-02T00:00:00,6.639959,0
AL008,2012-01-03T00:00:00,6.959583,0
AL008,2012-01-04T00:00:00,8.983832,0
AL008,2012-01-05T00:00:00,10.21492,0
AL008,2012-01-06T00:00:00,10.97792,0
AL008,2012-01-07T00:00:00,6.917,0
AL008,2012-01-08T00:00:00,5.945417,0.1
AL008,2012-01-09T00:00:00,5.3035,0
AL008,2012-01-10T00:00:00,3.933583,0.1
AL008,2012-01-11T00:00:00,2.981875,0
AL008,2012-01-12T00:00:00,4.913417,0
AL008,2012-01-13T00:00:00,6.416708,0
AL008,2012-01-14T00:00:00,5.467791,0
AL008,2012-01-15T00:00:00,4.640875,0.5
AL008,2012-01-16T00:00:00,2.311375,3.6
AL008,2012-01-17T00:00:00,4.828625,5.2
AL008,2012-01-18T00:00:00,5.488667,0.7
AL008,2012-01-19T00:00:00,3.412708,0.2
AL008,2012-01-20T00:00:00,5.03375,0
AL008,2012-01-21T00:00:00,5.383209,0.2
AL008,2012-01-22T00:00:00,5.583958,0.2
AL008,2012-01-23T00:00:00,6.362083,0
AL008,2012-01-24T00:00:00,5.781375,0.1
AL008,2012-01-25T00:00:00,4.671083,0.2
AL008,2012-01-26T00:00:00,6.152833,0.1
AL008,2012-01-27T00:00:00,4.311625,0.1
AL008,2012-01-28T00:00:00,4.676876,0
AL008,2012-01-29T00:00:00,3.072417,0
AL008,2012-01-30T00:00:00,2.182125,0
AL008,2012-01-31T00:00:00,4.735417,0
AL008,2012-02-01T00:00:00,6.538583,0
AL008,2012-02-02T00:00:00,1.373333,0.6
AL008,2012-02-03T00:00:00,-2.720709,0
AL008,2012-02-04T00:00:00,-2.66125,0
AL008,2012-02-05T00:00:00,8.329156E-02,0.4
AL008,2012-02-06T00:00:00,6.291916,0
AL008,2012-02-07T00:00:00,5.772376,0.7
AL008,2012-02-08T00:00:00,-1.28,0
AL008,2012-02-09T00:00:00,-1.106042,0
AL008,2012-02-10T00:00:00,1.804917,0
AL008,2012-02-11T00:00:00,0.8822085,0
AL008,2012-02-12T00:00:00,-1.849542,0
AL008,2012-02-13T00:00:00,-1.072083,0
AL008,2012-02-14T00:00:00,2.390417,0
AL008,2012-02-15T00:00:00,0.6452084,0.3
AL008,2012-02-16T00:00:00,2.210792,0.3
AL008,2012-02-17T00:00:00,1.481583,1.3
AL008,2012-02-18T00:00:00,4.909041,0
AL008,2012-02-19T00:00:00,5.248416,0
AL008,2012-02-20T00:00:00,4.697625,0
AL008,2012-02-21T00:00:00,3.902083,0.1
AL008,2012-02-22T00:00:00,3.619542,0.1
AL008,2012-02-23T00:00:00,4.386249,0
AL008,2012-02-24T00:00:00,4.413792,0
AL008,2012-02-25T00:00:00,7.226376,0
AL008,2012-02-26T00:00:00,9.983874,0
AL008,2012-02-27T00:00:00,10.07529,0
AL008,2012-02-28T00:00:00,6.651251,0.1
AL008,2012-02-29T00:00:00,7.694958,0
AL008,2012-03-01T00:00:00,9.278042,0
AL008,2012-03-02T00:00:00,5.902083,6.8
AL008,2012-03-03T00:00:00,8.142291,0
AL008,2012-03-04T00:00:00,9.254209,0
AL008,2012-03-05T00:00:00,9.826041,0
AL008,2012-03-06T00:00:00,8.237082,0
AL008,2012-03-07T00:00:00,5.483292,0
AL008,2012-03-08T00:00:00,8.989833,0
AL008,2012-03-09T00:00:00,5.706417,0
AL008,2012-03-10T00:00:00,5.286292,0
AL008,2012-03-11T00:00:00,7.675459,0
AL008,2012-03-12T00:00:00,8.894374,0
AL008,2012-03-13T00:00:00,9.842793,0
AL008,2012-03-14T00:00:00,10.86229,0
AL008,2012-03-15T00:00:00,9.460208,0
AL008,2012-03-16T00:00:00,9.370376,0
AL008,2012-03-17T00:00:00,10.43537,0
AL008,2012-03-18T00:00:00,9.815124,0
AL008,2012-03-19T00:00:00,6.679708,0.9
AL008,2012-03-20T00:00:00,2.18475,18.6
AL008,2012-03-21T00:00:00,4.539291,0.1
AL008,2012-03-22T00:00:00,6.958958,0
AL008,2012-03-23T00:00:00,8.101707,0
AL008,2012-03-24T00:00:00,7.032583,0
AL008,2012-03-25T00:00:00,7.795834,0
AL008,2012-03-26T00:00:00,8.273542,0
AL008,2012-03-27T00:00:00,7.680084,0
AL008,2012-03-28T00:00:00,7.50375,0.1
AL008,2012-03-29T00:00:00,8.670458,0.1
AL008,2012-03-30T00:00:00,8.610707,0
AL008,2012-03-31T00:00:00,11.04512,0
AL008,2012-04-01T00:00:00,11.72621,0
AL008,2012-04-02T00:00:00,9.864835,2.3
AL008,2012-04-03T00:00:00,9.936919,0
AL008,2012-04-04T00:00:00,9.64821,0
AL008,2012-04-05T00:00:00,8.725167,0
AL008,2012-04-06T00:00:00,6.705583,0
AL008,2012-04-07T00:00:00,7.077124,0
AL008,2012-04-08T00:00:00,11.29012,0
AL008,2012-04-09T00:00:00,14.26579,0
AL008,2012-04-10T00:00:00,14.04792,0
AL008,2012-04-11T00:00:00,12.40625,0
AL008,2012-04-12T00:00:00,9.514874,0
AL008,2012-04-13T00:00:00,7.187834,0
AL008,2012-04-14T00:00:00,6.574083,0
AL008,2012-04-15T00:00:00,5.411125,0
AL008,2012-04-16T00:00:00,5.69425,0
AL008,2012-04-17T00:00:00,9.073751,0
AL008,2012-04-18T00:00:00,10.25746,0
AL008,2012-04-19T00:00:00,8.466582,0
AL008,2012-04-20T00:00:00,10.52754,0
AL008,2012-04-21T00:00:00,13.1125,0
AL008,2012-04-22T00:00:00,13.62708,0
AL008,2012-04-23T00:00:00,12.77171,0
AL008,2012-04-24T00:00:00,13.16542,0
AL008,2012-04-25T00:00:00,14.47933,0
AL008,2012-04-26T00:00:00,16.98492,0
AL008,2012-04-27T00:00:00,16.72958,0
AL008,2012-04-28T00:00:00,11.02937,0
AL008,2012-04-29T00:00:00,6.670625,0
AL008,2012-04-30T00:00:00,7.266001,0
AL008,2012-05-01T00:00:00,8.599624,0
AL008,2012-05-02T00:00:00,10.46254,0
